# 10, 50, 500, 0.100000, 1.000000, 60
# sample: 0, rndSeed: 1
49: 12, 5976, 26, 28404
# sample: 4, rndSeed: 5
0: 0, 0, 0, 0
1: 0, 636, 0, 752
2: 0, 1404, 0, 1724
3: 0, 2208, 0, 2953
4: 0, 2952, 0, 4380
5: 0, 3660, 0, 6062
6: 0, 4152, 0, 7732
7: 0, 4512, 0, 9393
8: 0, 4800, 0, 11036
9: 0, 4944, 0, 12536
10: 0, 5052, 0, 14019
11: 0, 5136, 0, 15444
12: 0, 5220, 0, 16630
13: 0, 5340, 0, 17800
14: 0, 5436, 0, 18890
15: 0, 5544, 0, 19843
16: 0, 5592, 0, 20690
17: 0, 5664, 0, 21450
18: 12, 5712, 0, 22131
19: 12, 5736, 0, 22694
20: 12, 5748, 0, 23197
21: 12, 5760, 0, 23669
22: 12, 5772, 0, 24078
23: 12, 5772, 0, 24488
24: 12, 5796, 0, 24839
25: 12, 5808, 0, 25165
26: 12, 5808, 0, 25493
27: 12, 5820, 0, 25729
28: 12, 5820, 0, 25989
29: 12, 5820, 0, 26165
30: 12, 5820, 0, 26369
31: 12, 5832, 0, 26530
32: 12, 5832, 0, 26678
33: 12, 5832, 0, 26793
34: 12, 5856, 0, 26937
35: 12, 5856, 0, 27030
36: 12, 5868, 0, 27199
37: 12, 5868, 0, 27279
38: 12, 5880, 0, 27383
39: 12, 5892, 0, 27488
40: 12, 5892, 0, 27549
41: 12, 5892, 0, 27619
42: 12, 5892, 0, 27701
43: 12, 5892, 0, 27756
44: 12, 5904, 0, 27823
45: 12, 5916, 1, 27896
46: 12, 5916, 2, 27935
47: 12, 5928, 2, 28002
48: 12, 5928, 3, 28037
49: 12, 5928, 4, 28104
# sample: 5, rndSeed: 6
0: 0, 0, 0, 0
1: 0, 960, 0, 1132
2: 0, 1896, 0, 2487
3: 0, 2904, 0, 4202
4: 0, 3588, 0, 6003
5: 0, 4056, 0, 7723
6: 0, 4368, 0, 9509
7: 0, 4728, 0, 11286
8: 0, 4992, 0, 12905
9: 0, 5136, 0, 14409
10: 0, 5232, 0, 15822
11: 0, 5424, 0, 17167
12: 0, 5508, 0, 18394
13: 0, 5556, 0, 19411
14: 0, 5592, 0, 20293
15: 0, 5640, 0, 21105
16: 0, 5676, 0, 21775
17: 12, 5712, 0, 22389
18: 12, 5712, 0, 22928
19: 12, 5748, 0, 23458
20: 12, 5784, 0, 23851
21: 12, 5808, 0, 24345
22: 12, 5820, 0, 24727
23: 12, 5856, 0, 25060
24: 12, 5856, 0, 25351
25: 12, 5892, 0, 25697
26: 12, 5892, 0, 25895
27: 12, 5892, 0, 26116
28: 12, 5916, 0, 26307
29: 12, 5916, 0, 26463
30: 12, 5916, 0, 26690
31: 12, 5916, 0, 26881
32: 12, 5916, 0, 27011
33: 12, 5916, 0, 27144
34: 12, 5916, 0, 27259
35: 12, 5916, 0, 27427
36: 12, 5916, 0, 27520
37: 12, 5916, 0, 27601
38: 12, 5916, 0, 27748
39: 12, 5916, 2, 27839
40: 12, 5952, 2, 27941
41: 12, 5952, 2, 28004
42: 12, 5952, 5, 28090
43: 12, 5952, 9, 28165
44: 12, 5952, 14, 28238
45: 12, 5952, 18, 28308
46: 12, 5952, 23, 28373
47: 12, 5952, 30, 28418
48: 12, 5952, 32, 28465
49: 12, 5952, 33, 28508
# sample: 6, rndSeed: 7
0: 0, 0, 0, 0
1: 0, 924, 0, 1027
2: 0, 1848, 0, 2377
3: 0, 2712, 0, 4015
4: 0, 3432, 0, 5727
5: 0, 4008, 0, 7442
6: 0, 4488, 0, 9248
7: 0, 4824, 0, 11060
8: 0, 5064, 0, 12716
9: 0, 5268, 0, 14234
10: 0, 5376, 0, 15606
11: 0, 5472, 0, 17043
12: 0, 5592, 0, 18196
13: 0, 5664, 0, 19238
14: 12, 5700, 0, 20146
15: 12, 5712, 0, 21005
16: 12, 5724, 0, 21723
17: 12, 5808, 0, 22450
18: 12, 5820, 0, 23023
19: 12, 5844, 0, 23567
20: 12, 5868, 0, 24124
21: 12, 5880, 0, 24543
22: 12, 5892, 0, 24958
23: 12, 5892, 0, 25289
24: 12, 5892, 0, 25581
25: 12, 5892, 0, 25837
26: 12, 5916, 0, 26099
27: 12, 5928, 0, 26344
28: 12, 5928, 0, 26527
29: 12, 5928, 0, 26688
30: 12, 5928, 0, 26895
31: 12, 5928, 0, 27042
32: 12, 5940, 0, 27183
33: 12, 5940, 0, 27303
34: 12, 5940, 0, 27426
35: 12, 5940, 0, 27494
36: 12, 5940, 0, 27585
37: 12, 5940, 0, 27696
38: 12, 5952, 0, 27780
39: 12, 5952, 1, 27865
40: 12, 5952, 2, 27918
41: 12, 5952, 4, 27997
42: 12, 5952, 9, 28080
43: 12, 5952, 10, 28146
44: 12, 5952, 13, 28193
45: 12, 5952, 18, 28263
46: 12, 5952, 23, 28309
47: 12, 5952, 25, 28361
48: 12, 5964, 29, 28449
49: 12, 5964, 32, 28495
# sample: 7, rndSeed: 8
0: 0, 0, 0, 0
1: 0, 960, 0, 1126
2: 0, 1932, 0, 2581
3: 0, 2676, 0, 4146
4: 0, 3504, 0, 6146
5: 0, 4092, 0, 8052
6: 0, 4596, 0, 10011
7: 0, 4860, 0, 11837
8: 0, 5136, 0, 13509
9: 0, 5280, 0, 15140
10: 0, 5352, 0, 16459
11: 0, 5400, 0, 17769
12: 0, 5472, 0, 18820
13: 0, 5508, 0, 19773
14: 0, 5556, 0, 20634
15: 0, 5628, 0, 21421
16: 0, 5688, 0, 22103
17: 12, 5712, 0, 22770
18: 12, 5748, 0, 23317
19: 12, 5772, 0, 23792
20: 12, 5784, 0, 24212
21: 12, 5796, 0, 24594
22: 12, 5832, 0, 24945
23: 12, 5832, 0, 25264
24: 12, 5844, 0, 25528
25: 12, 5856, 0, 25771
26: 12, 5856, 0, 26035
27: 12, 5856, 0, 26267
28: 12, 5880, 0, 26478
29: 12, 5892, 0, 26698
30: 12, 5892, 0, 26864
31: 12, 5892, 0, 26977
32: 12, 5892, 0, 27117
33: 12, 5892, 0, 27232
34: 12, 5892, 0, 27367
35: 12, 5904, 0, 27509
36: 12, 5916, 0, 27605
37: 12, 5916, 0, 27670
38: 12, 5916, 0, 27751
39: 12, 5916, 0, 27812
40: 12, 5916, 1, 27886
41: 12, 5928, 4, 27977
42: 12, 5928, 5, 28042
43: 12, 5928, 8, 28133
44: 12, 5928, 13, 28204
45: 12, 5928, 17, 28250
46: 12, 5928, 20, 28296
47: 12, 5928, 23, 28353
48: 12, 5928, 29, 28417
49: 12, 5928, 33, 28457
# sample: 8, rndSeed: 9
0: 0, 0, 0, 0
1: 0, 660, 0, 814
2: 0, 1536, 0, 1916
3: 0, 2412, 0, 3433
4: 0, 3180, 0, 5135
5: 0, 3792, 0, 6947
6: 0, 4200, 0, 8816
7: 0, 4656, 0, 10639
8: 0, 4896, 0, 12382
9: 0, 5124, 0, 13963
10: 0, 5208, 0, 15374
11: 0, 5400, 0, 16772
12: 0, 5436, 0, 17854
13: 0, 5460, 0, 18882
14: 0, 5520, 0, 19838
15: 0, 5544, 0, 20773
16: 0, 5592, 0, 21471
17: 0, 5604, 0, 22200
18: 0, 5628, 0, 22712
19: 0, 5640, 0, 23150
20: 0, 5664, 0, 23613
21: 12, 5700, 0, 24092
22: 12, 5712, 0, 24514
23: 12, 5724, 0, 24921
24: 12, 5748, 0, 25168
25: 12, 5748, 0, 25377
26: 12, 5772, 0, 25637
27: 12, 5784, 0, 25851
28: 12, 5796, 0, 26040
29: 12, 5796, 0, 26198
30: 12, 5796, 0, 26355
31: 12, 5796, 0, 26503
32: 12, 5820, 0, 26607
33: 12, 5832, 0, 26723
34: 12, 5844, 0, 26814
35: 12, 5856, 0, 26929
36: 12, 5856, 0, 27002
37: 12, 5856, 0, 27066
38: 12, 5868, 0, 27135
39: 12, 5880, 0, 27224
40: 12, 5880, 0, 27306
41: 12, 5892, 0, 27381
42: 12, 5892, 0, 27450
43: 12, 5892, 0, 27498
44: 12, 5892, 0, 27538
45: 12, 5892, 0, 27610
46: 12, 5904, 0, 27662
47: 12, 5904, 0, 27705
48: 12, 5904, 0, 27760
49: 12, 5904, 0, 27813
# sample: 9, rndSeed: 10
0: 0, 0, 0, 0
1: 0, 708, 0, 849
2: 0, 1608, 0, 2075
3: 0, 2520, 0, 3602
4: 0, 3252, 0, 5184
5: 0, 3792, 0, 6716
6: 0, 4320, 0, 8530
7: 0, 4692, 0, 10155
8: 0, 4980, 0, 11828
9: 0, 5136, 0, 13351
10: 0, 5304, 0, 14810
11: 0, 5412, 0, 16178
12: 0, 5448, 0, 17462
13: 0, 5484, 0, 18534
14: 0, 5520, 0, 19628
15: 0, 5568, 0, 20481
16: 0, 5580, 0, 21250
17: 0, 5640, 0, 21864
18: 0, 5688, 0, 22473
19: 0, 5688, 0, 23009
20: 12, 5700, 0, 23482
21: 12, 5724, 0, 23907
22: 12, 5772, 0, 24337
23: 12, 5808, 0, 24669
24: 12, 5832, 0, 24997
25: 12, 5868, 0, 25349
26: 12, 5880, 0, 25657
27: 12, 5880, 0, 25873
28: 12, 5880, 0, 26083
29: 12, 5904, 0, 26284
30: 12, 5904, 0, 26432
31: 12, 5904, 0, 26605
32: 12, 5904, 0, 26732
33: 12, 5928, 0, 26892
34: 12, 5928, 0, 27008
35: 12, 5928, 0, 27152
36: 12, 5928, 0, 27293
37: 12, 5928, 0, 27391
38: 12, 5928, 0, 27482
39: 12, 5928, 0, 27554
40: 12, 5940, 0, 27631
41: 12, 5940, 0, 27752
42: 12, 5940, 1, 27833
43: 12, 5940, 1, 27887
44: 12, 5940, 1, 27959
45: 12, 5952, 1, 28034
46: 12, 5952, 2, 28094
47: 12, 5952, 7, 28171
48: 12, 5952, 9, 28211
49: 12, 5952, 13, 28267
